Complaint Type,year,month,monthSize
DOF Parking - Tax Exemption,2016,1,64
DOF Parking - Tax Exemption,2016,2,60
DOF Parking - Tax Exemption,2016,3,55
DOF Parking - Tax Exemption,2016,4,55
DOF Parking - Tax Exemption,2016,5,49
DOF Parking - Tax Exemption,2016,6,79
DOF Parking - Tax Exemption,2016,7,127
DOF Parking - Tax Exemption,2016,8,161
DOF Parking - Tax Exemption,2016,9,158
DOF Parking - Tax Exemption,2016,10,106
DOF Parking - Tax Exemption,2016,11,104
DOF Parking - Tax Exemption,2016,12,77
DOF Parking - Tax Exemption,2017,1,86
DOF Parking - Tax Exemption,2017,2,86
DOF Parking - Tax Exemption,2017,3,79
DOF Parking - Tax Exemption,2017,4,83
DOF Parking - Tax Exemption,2017,5,89
DOF Parking - Tax Exemption,2017,6,87
DOF Parking - Tax Exemption,2017,7,82
DOF Parking - Tax Exemption,2017,8,166
DOF Parking - Tax Exemption,2017,9,137
DOF Parking - Tax Exemption,2017,10,97
